id,building,floor,station,status,source_type,received_at
77865,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 01:10:14
77866,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-21 01:12:21
77867,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 01:14:52
77868,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 01:15:01
77869,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 01:46:31
77870,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 01:49:10
77871,K11,5F,K11-5F_OVEN_3380_2區軌道手臂,ALARM,ADAM-6050,2026-04-21 02:13:17
77872,K11,5F,K11-5F_OVEN_3380_2區軌道手臂,BUSY,ADAM-6050,2026-04-21 02:15:42
77873,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 04:26:58
77874,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 04:32:09
77875,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 04:50:14
77876,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 04:50:42
77877,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 04:51:16
77878,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 04:55:34
77879,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-21 05:35:00
77880,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-21 05:45:25
77881,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 06:26:48
77882,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 06:28:04
77883,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 06:37:19
77884,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-21 06:45:17
77885,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 06:48:05
77886,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 06:48:17
77887,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 07:12:41
77888,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 07:14:44
77889,K21,8F,K21-8F_3390克雷爾流道,ALARM,ADAM-6050,2026-04-21 07:21:17
77890,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:25:39
77891,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 07:30:00
77892,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-21 07:30:00
77893,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:30:00
77894,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-21 07:30:00
77895,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 07:30:00
77896,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:30:00
77897,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:30:00
77898,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:30:00
77899,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-21 07:30:00
77900,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 07:30:00
77901,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 07:30:00
77902,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-21 07:30:00
77903,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 07:30:00
77904,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 07:30:01
77905,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-21 07:30:01
77906,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 07:43:11
77907,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 07:46:41
77908,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 07:48:23
77909,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 07:48:37
77910,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 07:49:42
77911,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 07:49:53
77912,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 08:01:05
77913,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 08:05:13
77914,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 08:26:10
77915,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 08:28:03
77916,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 08:49:30
77917,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 08:49:50
77918,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 08:50:36
77919,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 08:50:51
77920,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:03:04
77921,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:03:15
77922,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:03:16
77923,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:03:22
77924,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:13:21
77925,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:14:45
77926,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:31:08
77927,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:33:53
77928,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:33:54
77929,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:34:21
77930,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-21 09:38:56
77931,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 09:39:47
77932,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 09:51:02
77933,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 09:52:43
77934,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 10:49:04
77935,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 10:50:42
77936,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 10:55:53
77937,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-21 10:57:34
77938,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 10:57:59
77939,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 10:58:29
77940,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 11:00:58
77941,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-21 11:01:15
77942,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 11:01:48
77943,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 11:02:38
77944,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-21 11:39:18
77945,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 11:39:20
77946,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-21 12:19:52
77947,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 12:23:56
77948,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 13:06:51
77949,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 13:06:58
77950,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-21 13:17:46
77951,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 13:17:48
77952,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 15:09:21
77953,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 15:10:28
77954,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 15:29:06
77955,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 15:30:03
77956,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 15:47:26
77957,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 15:52:13
77958,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 16:59:15
77959,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 17:02:04
77960,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-21 17:40:10
77961,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 17:40:52
77962,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-21 19:30:00
77963,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-21 19:30:00
77964,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-21 19:30:00
77965,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 19:30:00
77966,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 19:30:00
77967,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-21 19:30:00
77968,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-21 19:30:00
77969,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-21 19:30:00
77970,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-21 19:30:00
77971,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-21 19:30:00
77972,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-21 19:30:00
77973,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-21 19:30:00
77974,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 19:30:01
77975,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-21 19:30:01
77976,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 19:30:01
77977,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 19:43:45
77978,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-21 19:51:11
77979,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 19:51:51
77980,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-21 19:52:33
77981,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-21 20:33:52
77982,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-21 20:35:52
77983,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-21 20:43:21
77984,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-21 20:43:29
77985,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 00:19:47
77986,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 00:23:41
77987,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 00:24:51
77988,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 00:25:23
77989,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 00:29:10
77990,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 00:37:00
77991,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 00:37:53
77992,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 00:38:25
77993,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 00:43:19
77994,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 00:49:29
77995,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 00:50:10
77996,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 00:51:07
77997,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 01:20:56
77998,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 01:24:59
77999,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 01:26:06
78000,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 01:27:23
78001,K11,5F,K11-5F_3380_第一套烤箱_Loader,ALARM,ADAM-6050,2026-04-22 01:31:49
78002,K11,5F,K11-5F_3380_第一套烤箱_Loader,BUSY,ADAM-6050,2026-04-22 01:32:13
78003,K11,5F,K11-5F_3380_第一套烤箱_Loader,ALARM,ADAM-6050,2026-04-22 01:37:05
78004,K11,5F,K11-5F_3380_第一套烤箱_Loader,BUSY,ADAM-6050,2026-04-22 01:37:46
78005,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 01:52:01
78006,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 01:53:56
78007,K11,5F,K11-5F_3380_第一套烤箱_Loader,ALARM,ADAM-6050,2026-04-22 01:56:24
78008,K11,5F,K11-5F_3380_第一套烤箱_Loader,BUSY,ADAM-6050,2026-04-22 01:56:57
78009,K11,5F,K11-5F_3380_第一套烤箱_Loader,ALARM,ADAM-6050,2026-04-22 02:11:10
78010,K11,5F,K11-5F_OVEN_3380_1區軌道手臂,ALARM,ADAM-6050,2026-04-22 02:12:09
78011,K11,5F,K11-5F_3380_第一套烤箱_Loader,BUSY,ADAM-6050,2026-04-22 02:12:58
78012,K11,5F,K11-5F_OVEN_3380_1區軌道手臂,BUSY,ADAM-6050,2026-04-22 02:14:31
78013,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 02:27:37
78014,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 02:33:23
78015,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 02:33:25
78016,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 02:35:12
78017,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 02:44:03
78018,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 02:49:31
78019,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 02:51:01
78020,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 02:53:13
78021,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 02:53:32
78022,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 02:53:45
78023,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 02:54:08
78024,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 02:54:44
78025,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 02:54:51
78026,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 02:55:50
78027,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 02:56:26
78028,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 02:59:45
78029,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 03:00:30
78030,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 03:02:31
78031,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 03:23:17
78032,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 03:32:36
78033,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 04:15:35
78034,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 04:16:11
78035,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 04:17:28
78036,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 04:23:38
78037,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 05:48:54
78038,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 05:55:37
78039,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 06:40:09
78040,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 06:45:31
78041,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 06:52:26
78042,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 06:52:27
78043,K22,8F,K22-8F_3380_烤箱乾燥室_入,BUSY,ADAM-6050,2026-04-22 07:30:00
78044,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 07:30:00
78045,K21,8F,K21-8F_3390_A0304克雷爾流道,BUSY,ADAM-6050,2026-04-22 07:30:00
78046,K21,8F,K21-8F_3380_烤箱乾燥室,BUSY,ADAM-6050,2026-04-22 07:30:00
78047,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 07:30:00
78048,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-22 07:30:00
78049,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 07:30:00
78050,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 07:30:00
78051,K21,8F,K21-8F_3390_A0506克雷爾流道,BUSY,ADAM-6050,2026-04-22 07:30:00
78052,K21,8F,K21-8F_3390克雷爾流道,BUSY,ADAM-6050,2026-04-22 07:30:00
78053,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-22 07:30:00
78054,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 07:30:00
78055,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 07:30:01
78056,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 07:30:01
78057,K22,8F,K22-8F_3380_烤箱SAA入料機構,BUSY,ADAM-6050,2026-04-22 07:30:01
78058,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 07:58:20
78059,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 07:59:48
78060,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 08:00:51
78061,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 08:02:45
78062,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 08:03:18
78063,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 08:04:12
78064,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 08:04:29
78065,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 08:05:00
78066,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 09:29:56
78067,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 09:30:02
78068,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 09:33:22
78069,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 09:34:28
78070,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 09:40:24
78071,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 09:41:55
78072,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 10:27:57
78073,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 10:28:04
78074,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 10:58:44
78075,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 10:59:34
78076,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 11:00:09
78077,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 11:00:41
78078,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 11:18:50
78079,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 11:18:51
78080,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 11:53:16
78081,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 11:53:18
78082,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 11:53:25
78083,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 11:53:26
78084,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 11:54:21
78085,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 11:54:49
78086,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 11:56:40
78087,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 11:56:40
78088,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 11:57:48
78089,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 11:58:21
78090,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 12:18:34
78091,K21,8F,K21-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 12:19:19
78092,K21,8F,K21-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 12:21:38
78093,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 12:30:35
78094,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 12:30:43
78095,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 12:31:08
78096,K21,8F,K21-8F_3380_烤箱手臂,ALARM,ADAM-6050,2026-04-22 12:44:11
78097,K21,8F,K21-8F_3380_烤箱手臂,BUSY,ADAM-6050,2026-04-22 12:45:04
78098,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 13:26:07
78099,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 13:28:34
78100,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 15:22:53
78101,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 15:23:08
78102,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 15:24:25
78103,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 15:24:41
78104,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 15:26:58
78105,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 15:31:24
78106,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 15:34:33
78107,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 15:43:48
78108,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 15:54:33
78109,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 16:12:46
78110,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 16:13:55
78111,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 16:14:42
78112,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 16:17:59
78113,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 16:18:23
78114,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 17:02:53
78115,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 17:03:48
78116,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 17:04:31
78117,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 17:05:53
78118,K22,8F,K22-8F_3390_流道台車,ALARM,ADAM-6050,2026-04-22 17:05:55
78119,K22,8F,K22-8F_3390_流道台車,BUSY,ADAM-6050,2026-04-22 17:06:18
78120,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 17:07:00
78121,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 17:07:30
78122,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 17:07:54
78123,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 17:08:00
78124,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 17:08:10
78125,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 17:08:10
78126,K21,8F,K21-8F_3390_A07克雷爾流道,ALARM,ADAM-6050,2026-04-22 17:21:38
78127,K21,8F,K21-8F_3390_A07,ALARM,ADAM-6050,2026-04-22 17:21:38
78128,K21,8F,K21-8F_3390_A07,BUSY,ADAM-6050,2026-04-22 17:24:30
78129,K21,8F,K21-8F_3390_A07克雷爾流道,BUSY,ADAM-6050,2026-04-22 17:24:43
78130,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 17:26:49
78131,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 17:27:02
78132,K22,8F,K22-8F_3380_烤箱,ALARM,ADAM-6050,2026-04-22 17:28:33
78133,K22,8F,K22-8F_3380_烤箱Loader,ALARM,ADAM-6050,2026-04-22 17:30:18
78134,K21,8F,K21-8F_3390_A58克雷爾流道,ALARM,ADAM-6050,2026-04-22 17:31:46
78135,K21,8F,K21-8F_3390_A58,ALARM,ADAM-6050,2026-04-22 17:31:49
78136,K21,8F,K21-8F_3390_A58,BUSY,ADAM-6050,2026-04-22 17:32:40
78137,K21,8F,K21-8F_3390_A58克雷爾流道,BUSY,ADAM-6050,2026-04-22 17:32:52
78138,K22,8F,K22-8F_3380_烤箱,BUSY,ADAM-6050,2026-04-22 17:39:45
78139,K22,8F,K22-8F_3380_烤箱Loader,BUSY,ADAM-6050,2026-04-22 17:39:46
